,Temporal Dark Patterns,Monetary Dark Patterns,Social Dark Patterns,Psychological Dark Patterns,Temporal Dark Patterns Present,Monetary Dark Patterns Present,Social Dark Patterns Present,Psychological Dark Patterns Present,Temporal Dark Patterns Absence,Monetary Dark Patterns Absence,Social Dark Patterns Absence,Psychological Dark Patterns Absence
545,This game has 37 reported Temporal Dark Patterns. There are 745 votes indicating the absence of a dark pattern.,This game has 263 reported Monetary Dark Patterns. There are 876 votes indicating the absence of a dark pattern.,This game has 119 reported Social Dark Patterns. There are 643 votes indicating the absence of a dark pattern.,This game has 132 reported Psychological Dark Patterns. There are 583 votes indicating the absence of a dark pattern.,37,263,119,132,745,876,643,583
546,This game has 20 reported Temporal Dark Patterns. There are 42 votes indicating the absence of a dark pattern.,This game has 13 reported Monetary Dark Patterns. There are 71 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 56 votes indicating the absence of a dark pattern.,This game has 15 reported Psychological Dark Patterns. There are 38 votes indicating the absence of a dark pattern.,20,13,0,15,42,71,56,38
547,This game has 206 reported Temporal Dark Patterns. There are 425 votes indicating the absence of a dark pattern.,This game has 6 reported Monetary Dark Patterns. There are 1011 votes indicating the absence of a dark pattern.,This game has 92 reported Social Dark Patterns. There are 578 votes indicating the absence of a dark pattern.,This game has 217 reported Psychological Dark Patterns. There are 391 votes indicating the absence of a dark pattern.,206,6,92,217,425,1011,578,391
548,This game has 19 reported Temporal Dark Patterns. There are 57 votes indicating the absence of a dark pattern.,This game has 11 reported Monetary Dark Patterns. There are 87 votes indicating the absence of a dark pattern.,This game has 6 reported Social Dark Patterns. There are 64 votes indicating the absence of a dark pattern.,This game has 16 reported Psychological Dark Patterns. There are 49 votes indicating the absence of a dark pattern.,19,11,6,16,57,87,64,49
549,This game has 0 reported Temporal Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 1 reported Monetary Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 2 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,0,1,1,0,0,7,2,0
550,This game has 3 reported Temporal Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 2 votes indicating the absence of a dark pattern.,3,0,0,3,3,11,7,2
551,This game has 2 reported Temporal Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 1 reported Monetary Dark Patterns. There are 8 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,2,1,0,2,5,8,7,4
552,This game has 3 reported Temporal Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 5 reported Monetary Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,3,5,0,3,11,6,14,11
553,This game has 5 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,5,0,0,3,7,0,14,6
554,This game has 10 reported Temporal Dark Patterns. There are 30 votes indicating the absence of a dark pattern.,This game has 18 reported Monetary Dark Patterns. There are 55 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 49 votes indicating the absence of a dark pattern.,This game has 10 reported Psychological Dark Patterns. There are 38 votes indicating the absence of a dark pattern.,10,18,0,10,30,55,49,38
555,This game has 1 reported Temporal Dark Patterns. There are 28 votes indicating the absence of a dark pattern.,This game has 7 reported Monetary Dark Patterns. There are 49 votes indicating the absence of a dark pattern.,This game has 16 reported Social Dark Patterns. There are 22 votes indicating the absence of a dark pattern.,This game has 6 reported Psychological Dark Patterns. There are 25 votes indicating the absence of a dark pattern.,1,7,16,6,28,49,22,25
556,This game has 5 reported Temporal Dark Patterns. There are 8 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 10 votes indicating the absence of a dark pattern.,5,2,0,3,8,9,14,10
557,This game has 2 reported Temporal Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 1 votes indicating the absence of a dark pattern.,2,0,0,2,4,0,7,1
558,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 4 reported Psychological Dark Patterns. There are 2 votes indicating the absence of a dark pattern.,0,2,0,4,7,6,7,2
559,This game has 3 reported Temporal Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,This game has 1 reported Monetary Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,3,1,0,1,3,9,7,3
560,This game has 7 reported Temporal Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 22 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 5 reported Psychological Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,7,0,0,5,3,22,14,5
561,This game has 6 reported Temporal Dark Patterns. There are 12 votes indicating the absence of a dark pattern.,This game has 6 reported Monetary Dark Patterns. There are 19 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,6,6,0,2,12,19,14,11
562,This game has 2 reported Temporal Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 10 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,2,0,1,1,3,10,5,4
563,This game has 5 reported Temporal Dark Patterns. There are 23 votes indicating the absence of a dark pattern.,This game has 10 reported Monetary Dark Patterns. There are 32 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 28 votes indicating the absence of a dark pattern.,This game has 10 reported Psychological Dark Patterns. There are 16 votes indicating the absence of a dark pattern.,5,10,0,10,23,32,28,16
564,This game has 98 reported Temporal Dark Patterns. There are 506 votes indicating the absence of a dark pattern.,This game has 123 reported Monetary Dark Patterns. There are 949 votes indicating the absence of a dark pattern.,This game has 104 reported Social Dark Patterns. There are 605 votes indicating the absence of a dark pattern.,This game has 198 reported Psychological Dark Patterns. There are 527 votes indicating the absence of a dark pattern.,98,123,104,198,506,949,605,527
565,This game has 4 reported Temporal Dark Patterns. There are 8 votes indicating the absence of a dark pattern.,This game has 4 reported Monetary Dark Patterns. There are 17 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 10 votes indicating the absence of a dark pattern.,4,4,1,3,8,17,11,10
566,This game has 3 reported Temporal Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 8 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,3,2,0,1,4,8,7,6
567,This game has 3 reported Temporal Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 4 reported Psychological Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,3,0,0,4,4,11,7,3
568,This game has 3 reported Temporal Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 3 reported Monetary Dark Patterns. There are 8 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,3,3,0,0,4,8,7,7
569,This game has 4 reported Temporal Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,4,2,0,0,3,9,7,7
570,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 4 reported Monetary Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,0,4,0,3,7,7,7,4
571,This game has 3 reported Temporal Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,3,2,0,1,4,9,7,6
572,This game has 4 reported Temporal Dark Patterns. There are 10 votes indicating the absence of a dark pattern.,This game has 4 reported Monetary Dark Patterns. There are 18 votes indicating the absence of a dark pattern.,This game has 2 reported Social Dark Patterns. There are 12 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,4,4,2,3,10,18,12,11
573,This game has 3 reported Temporal Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,3,0,1,2,4,11,6,5
574,This game has 5 reported Temporal Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,This game has 7 reported Monetary Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,5,7,0,0,9,14,14,14
575,This game has 0 reported Temporal Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 8 reported Monetary Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 7 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,0,8,0,7,14,14,14,7
576,This game has 3 reported Temporal Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,3,0,1,2,4,11,6,4
577,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 4 reported Monetary Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,0,4,0,3,7,7,7,3
578,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 5 reported Monetary Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,0,5,0,2,7,5,7,5
579,This game has 3 reported Temporal Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,3,2,0,1,4,9,7,6
580,This game has 0 reported Temporal Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 3 reported Monetary Dark Patterns. There are 8 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,0,3,0,2,0,8,7,0
581,This game has 11 reported Temporal Dark Patterns. There are 26 votes indicating the absence of a dark pattern.,This game has 3 reported Monetary Dark Patterns. There are 33 votes indicating the absence of a dark pattern.,This game has 3 reported Social Dark Patterns. There are 26 votes indicating the absence of a dark pattern.,This game has 12 reported Psychological Dark Patterns. There are 19 votes indicating the absence of a dark pattern.,11,3,3,12,26,33,26,19
582,This game has 161 reported Temporal Dark Patterns. There are 559 votes indicating the absence of a dark pattern.,This game has 197 reported Monetary Dark Patterns. There are 1037 votes indicating the absence of a dark pattern.,This game has 40 reported Social Dark Patterns. There are 683 votes indicating the absence of a dark pattern.,This game has 200 reported Psychological Dark Patterns. There are 617 votes indicating the absence of a dark pattern.,161,197,40,200,559,1037,683,617
583,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,0,2,1,2,7,4,4,5
584,This game has 2 reported Temporal Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 1 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 1 votes indicating the absence of a dark pattern.,2,2,0,2,4,1,7,1
585,This game has 4 reported Temporal Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,4,0,0,0,3,0,7,0
586,This game has 2 reported Temporal Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 5 reported Monetary Dark Patterns. There are 15 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 5 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,2,5,0,5,11,15,14,7
587,This game has 18 reported Temporal Dark Patterns. There are 122 votes indicating the absence of a dark pattern.,This game has 44 reported Monetary Dark Patterns. There are 167 votes indicating the absence of a dark pattern.,This game has 20 reported Social Dark Patterns. There are 119 votes indicating the absence of a dark pattern.,This game has 37 reported Psychological Dark Patterns. There are 98 votes indicating the absence of a dark pattern.,18,44,20,37,122,167,119,98
588,This game has 4 reported Temporal Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,4,2,0,0,3,6,7,7
589,This game has 2 reported Temporal Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 8 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,2,2,1,0,4,8,6,6
590,This game has 3 reported Temporal Dark Patterns. There are 25 votes indicating the absence of a dark pattern.,This game has 5 reported Monetary Dark Patterns. There are 39 votes indicating the absence of a dark pattern.,This game has 7 reported Social Dark Patterns. There are 21 votes indicating the absence of a dark pattern.,This game has 13 reported Psychological Dark Patterns. There are 15 votes indicating the absence of a dark pattern.,3,5,7,13,25,39,21,15
591,This game has 6 reported Temporal Dark Patterns. There are 8 votes indicating the absence of a dark pattern.,This game has 6 reported Monetary Dark Patterns. There are 16 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 13 votes indicating the absence of a dark pattern.,6,6,0,1,8,16,14,13
592,This game has 5 reported Temporal Dark Patterns. There are 23 votes indicating the absence of a dark pattern.,This game has 11 reported Monetary Dark Patterns. There are 33 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 27 votes indicating the absence of a dark pattern.,This game has 6 reported Psychological Dark Patterns. There are 22 votes indicating the absence of a dark pattern.,5,11,1,6,23,33,27,22
593,This game has 4 reported Temporal Dark Patterns. There are 10 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 20 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 13 votes indicating the absence of a dark pattern.,This game has 6 reported Psychological Dark Patterns. There are 8 votes indicating the absence of a dark pattern.,4,2,1,6,10,20,13,8
594,This game has 117 reported Temporal Dark Patterns. There are 311 votes indicating the absence of a dark pattern.,This game has 291 reported Monetary Dark Patterns. There are 436 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 703 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 393 votes indicating the absence of a dark pattern.,117,291,0,0,311,436,703,393
595,This game has 5 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 4 reported Monetary Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,5,4,0,2,7,14,14,5
596,This game has 3 reported Temporal Dark Patterns. There are 1 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,3,0,0,1,1,0,7,0
597,This game has 2 reported Temporal Dark Patterns. There are 1 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,2,0,0,0,1,0,0,0
598,This game has 1 reported Temporal Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 1 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,1,0,0,0,0,0,1,0
599,This game has 2 reported Temporal Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,This game has 1 reported Monetary Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,2,1,0,2,3,7,7,0
600,This game has 3 reported Temporal Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,3,0,0,2,3,0,7,3
601,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 9 reported Monetary Dark Patterns. There are 16 votes indicating the absence of a dark pattern.,This game has 3 reported Social Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 4 reported Psychological Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,0,9,3,4,7,16,11,9
602,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 6 reported Monetary Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,0,6,0,2,7,5,7,5
603,This game has 2 reported Temporal Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 1 reported Monetary Dark Patterns. There are 10 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,2,1,1,2,4,10,6,5
604,This game has 2 reported Temporal Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,2,2,1,1,5,9,6,6
605,This game has 2 reported Temporal Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 1 reported Monetary Dark Patterns. There are 10 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,2,1,1,2,5,10,6,5
606,This game has 2 reported Temporal Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,2,2,0,2,5,9,7,5
607,This game has 8 reported Temporal Dark Patterns. There are 27 votes indicating the absence of a dark pattern.,This game has 16 reported Monetary Dark Patterns. There are 39 votes indicating the absence of a dark pattern.,This game has 4 reported Social Dark Patterns. There are 31 votes indicating the absence of a dark pattern.,This game has 11 reported Psychological Dark Patterns. There are 24 votes indicating the absence of a dark pattern.,8,16,4,11,27,39,31,24
608,This game has 2 reported Temporal Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 4 reported Monetary Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,2,4,0,1,4,7,7,6
609,This game has 2 reported Temporal Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 8 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,2,2,0,3,5,8,7,4
610,This game has 4 reported Temporal Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,This game has 1 reported Monetary Dark Patterns. There are 10 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,4,1,0,2,3,10,7,5
611,This game has 11 reported Temporal Dark Patterns. There are 16 votes indicating the absence of a dark pattern.,This game has 4 reported Monetary Dark Patterns. There are 28 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 27 votes indicating the absence of a dark pattern.,This game has 11 reported Psychological Dark Patterns. There are 15 votes indicating the absence of a dark pattern.,11,4,1,11,16,28,27,15
612,This game has 184 reported Temporal Dark Patterns. There are 357 votes indicating the absence of a dark pattern.,This game has 73 reported Monetary Dark Patterns. There are 648 votes indicating the absence of a dark pattern.,This game has 63 reported Social Dark Patterns. There are 474 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 369 votes indicating the absence of a dark pattern.,184,73,63,1,357,648,474,369
613,This game has 6 reported Temporal Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 22 votes indicating the absence of a dark pattern.,This game has 2 reported Social Dark Patterns. There are 12 votes indicating the absence of a dark pattern.,This game has 7 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,6,0,2,7,9,22,12,7
614,This game has 15 reported Temporal Dark Patterns. There are 19 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 53 votes indicating the absence of a dark pattern.,This game has 4 reported Social Dark Patterns. There are 30 votes indicating the absence of a dark pattern.,This game has 15 reported Psychological Dark Patterns. There are 18 votes indicating the absence of a dark pattern.,15,2,4,15,19,53,30,18
615,This game has 13 reported Temporal Dark Patterns. There are 22 votes indicating the absence of a dark pattern.,This game has 9 reported Monetary Dark Patterns. There are 46 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 35 votes indicating the absence of a dark pattern.,This game has 17 reported Psychological Dark Patterns. There are 18 votes indicating the absence of a dark pattern.,13,9,0,17,22,46,35,18
616,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 3 reported Monetary Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,0,3,1,3,7,6,6,4
617,This game has 10 reported Temporal Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 10 reported Monetary Dark Patterns. There are 23 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 21 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 19 votes indicating the absence of a dark pattern.,10,10,0,2,11,23,21,19
618,This game has 0 reported Temporal Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 6 reported Monetary Dark Patterns. There are 1 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,0,6,0,0,0,1,7,6
619,This game has 5 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 4 reported Monetary Dark Patterns. There are 12 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,5,4,0,2,7,12,7,7
